,ticker,expiration,timeToMaturity,strike,optionType,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,spotPrice,interestRate
1607,SPY,2025-02-21,0.019178,455.0,Call,150.48,152.06,152.65,5.0,53.0,1.043705953369141,True,605.960022,4.213
1608,SPY,2025-02-21,0.019178,460.0,Call,142.24,147.19,147.93,5.0,82.0,1.0371141894531253,True,605.960022,4.213
1609,SPY,2025-02-21,0.019178,465.0,Call,135.0,142.0,142.66,2.0,24.0,0.973633076171875,True,605.960022,4.213
1610,SPY,2025-02-21,0.019178,470.0,Call,131.63,137.01,137.63,1.0,29.0,0.9392095922851562,True,605.960022,4.213
1611,SPY,2025-02-21,0.019178,475.0,Call,124.84,132.2,132.63,6.0,56.0,0.9187019848632813,True,605.960022,4.213
1612,SPY,2025-02-21,0.019178,480.0,Call,121.25,127.22,127.96,2.0,54.0,0.9062509375,True,605.960022,4.213
1613,SPY,2025-02-21,0.019178,485.0,Call,120.6,122.07,122.65,2.0,54.0,0.8466812207031249,True,605.960022,4.213
1614,SPY,2025-02-21,0.019178,490.0,Call,112.11,117.05,117.66,3.0,17.0,0.8138446350097657,True,605.960022,4.213
1615,SPY,2025-02-21,0.019178,495.0,Call,110.55,112.06,112.67,2.0,30.0,0.7829611547851563,True,605.960022,4.213
1616,SPY,2025-02-21,0.019178,500.0,Call,103.36,107.31,108.0,5.0,590.0,0.7812521875,True,605.960022,4.213
1617,SPY,2025-02-21,0.019178,505.0,Call,100.76,102.31,103.03,3.0,670.0,0.7500025,True,605.960022,4.213
1618,SPY,2025-02-21,0.019178,510.0,Call,95.3,97.32,97.9,1.0,934.0,0.7116728051757812,True,605.960022,4.213
1619,SPY,2025-02-21,0.019178,515.0,Call,89.76,92.1,92.71,1.0,275.0,0.6599155102539063,True,605.960022,4.213
1620,SPY,2025-02-21,0.019178,520.0,Call,87.57,87.12,87.72,1.0,369.0,0.6297644445800781,True,605.960022,4.213
1621,SPY,2025-02-21,0.019178,525.0,Call,76.34,82.13,82.99,2.0,353.0,0.610599597167969,True,605.960022,4.213
1622,SPY,2025-02-21,0.019178,526.0,Call,76.33,81.33,82.04,2.0,10.0,0.6147499462890625,True,605.960022,4.213
1623,SPY,2025-02-21,0.019178,527.0,Call,73.42,80.38,81.07,1.0,200.0,0.611576149902344,True,605.960022,4.213
1624,SPY,2025-02-21,0.019178,528.0,Call,77.83,79.35,80.17,1.0,659.0,0.6079140771484376,True,605.960022,4.213
1625,SPY,2025-02-21,0.019178,529.0,Call,65.27,0.0,0.0,5.0,203.0,1.0000000000000003e-05,True,605.960022,4.213
1626,SPY,2025-02-21,0.019178,530.0,Call,69.6,77.32,77.74,1.0,327.0,0.576054044189453,True,605.960022,4.213
1627,SPY,2025-02-21,0.019178,531.0,Call,74.71,76.35,77.18,1.0,2.0,0.5886271606445312,True,605.960022,4.213
1628,SPY,2025-02-21,0.019178,532.0,Call,77.6,74.98,75.79,1.0,96.0,0.5510298803710938,True,605.960022,4.213
1629,SPY,2025-02-21,0.019178,533.0,Call,66.79,73.97,74.81,1.0,325.0,0.5451705639648439,True,605.960022,4.213
1630,SPY,2025-02-21,0.019178,534.0,Call,59.58,72.98,73.8,1.0,332.0,0.5388229711914063,True,605.960022,4.213
1631,SPY,2025-02-21,0.019178,535.0,Call,70.41,72.33,73.01,1.0,133.0,0.5553022985839844,True,605.960022,4.213
1632,SPY,2025-02-21,0.019178,536.0,Call,65.5,71.4,72.09,1.0,204.0,0.5545698840332032,True,605.960022,4.213
1633,SPY,2025-02-21,0.019178,537.0,Call,70.2,70.02,70.81,1.0,101.0,0.5220995056152342,True,605.960022,4.213
1634,SPY,2025-02-21,0.019178,538.0,Call,67.76,69.13,69.81,2.0,106.0,0.5202684692382812,True,605.960022,4.213
1635,SPY,2025-02-21,0.019178,539.0,Call,58.17,68.11,68.82,4.0,14.0,0.5134326000976561,True,605.960022,4.213
1636,SPY,2025-02-21,0.019178,540.0,Call,67.1,67.46,68.02,4.0,960.0,0.5280808911132813,True,605.960022,4.213
1637,SPY,2025-02-21,0.019178,541.0,Call,44.7,66.34,66.81,1.0,398.0,0.5092822509765625,True,605.960022,4.213
1638,SPY,2025-02-21,0.019178,542.0,Call,54.96,65.02,65.83,1.0,352.0,0.5214891601562499,True,605.960022,4.213
1639,SPY,2025-02-21,0.019178,543.0,Call,58.42,64.11,64.83,20.0,544.0,0.5148974291992188,True,605.960022,4.213
1640,SPY,2025-02-21,0.019178,544.0,Call,56.95,63.73,64.3,4.0,270.0,0.5210008837890624,True,605.960022,4.213
1641,SPY,2025-02-21,0.019178,545.0,Call,57.96,62.61,62.74,4.0,308.0,0.49561051269531253,True,605.960022,4.213
1642,SPY,2025-02-21,0.019178,546.0,Call,56.53,61.66,61.79,2.0,72.0,0.4924367163085938,True,605.960022,4.213
1643,SPY,2025-02-21,0.019178,547.0,Call,57.36,60.61,60.75,1.0,150.0,0.4831594653320313,True,605.960022,4.213
1644,SPY,2025-02-21,0.019178,548.0,Call,54.06,59.55,59.69,4.0,462.0,0.4725394543457031,True,605.960022,4.213
1645,SPY,2025-02-21,0.019178,549.0,Call,56.78,58.49,58.63,1.0,418.0,0.46179737426757816,True,605.960022,4.213
1646,SPY,2025-02-21,0.019178,550.0,Call,56.88,57.6,57.73,5.0,7436.0,0.4621635815429688,True,605.960022,4.213
1647,SPY,2025-02-21,0.019178,551.0,Call,43.28,56.98,57.12,4.0,782.0,0.4805960144042969,True,605.960022,4.213
1648,SPY,2025-02-21,0.019178,552.0,Call,50.73,55.72,55.85,31.0,1031.0,0.45691461059570315,True,605.960022,4.213
1649,SPY,2025-02-21,0.019178,553.0,Call,58.34,54.6,54.73,500.0,309.0,0.4425104577636719,True,605.960022,4.213
1650,SPY,2025-02-21,0.019178,554.0,Call,54.36,53.76,53.92,1.0,577.0,0.4480035668945312,True,605.960022,4.213
1651,SPY,2025-02-21,0.019178,555.0,Call,49.84,52.63,52.76,26.0,10598.0,0.4312801013183594,True,605.960022,4.213
1652,SPY,2025-02-21,0.019178,556.0,Call,46.44,51.61,51.74,1.0,240.0,0.4234676794433594,True,605.960022,4.213
1653,SPY,2025-02-21,0.019178,557.0,Call,47.4,50.63,50.76,10.0,234.0,0.41809663940429687,True,605.960022,4.213
1654,SPY,2025-02-21,0.019178,558.0,Call,49.42,49.6,49.73,10.0,220.0,0.4096738720703125,True,605.960022,4.213
1655,SPY,2025-02-21,0.019178,559.0,Call,45.44,48.89,49.02,10.0,331.0,0.42035491760253907,True,605.960022,4.213
1656,SPY,2025-02-21,0.019178,560.0,Call,47.35,47.66,47.79,5.0,11812.0,0.4000304138183594,True,605.960022,4.213
1657,SPY,2025-02-21,0.019178,561.0,Call,41.97,46.54,46.67,3.0,114.0,0.38611453735351553,True,605.960022,4.213
1658,SPY,2025-02-21,0.019178,562.0,Call,43.4,45.59,45.72,3.0,207.0,0.3825745336914062,True,605.960022,4.213
1659,SPY,2025-02-21,0.019178,563.0,Call,43.57,44.65,44.8,2.0,104.0,0.3806214282226562,True,605.960022,4.213
1660,SPY,2025-02-21,0.019178,564.0,Call,44.33,43.66,43.79,16.0,172.0,0.37329728271484375,True,605.960022,4.213
1661,SPY,2025-02-21,0.019178,565.0,Call,40.24,42.66,42.79,1.0,10349.0,0.3665834826660156,True,605.960022,4.213
1662,SPY,2025-02-21,0.019178,566.0,Call,38.74,42.0,42.13,2.0,129.0,0.37842418457031246,True,605.960022,4.213
1663,SPY,2025-02-21,0.019178,567.0,Call,38.8,40.54,40.9,1.0,207.0,0.3591983026123047,True,605.960022,4.213
1664,SPY,2025-02-21,0.019178,568.0,Call,40.23,39.78,39.9,3.0,203.0,0.3523624334716796,True,605.960022,4.213
1665,SPY,2025-02-21,0.019178,569.0,Call,35.38,38.67,38.8,1.0,141.0,0.34009448974609374,True,605.960022,4.213
1666,SPY,2025-02-21,0.019178,570.0,Call,37.97,37.69,37.8,34.0,1109.0,0.33338068969726564,True,605.960022,4.213
1667,SPY,2025-02-21,0.019178,571.0,Call,35.36,37.04,37.18,2.0,549.0,0.3459538061523437,True,605.960022,4.213
1668,SPY,2025-02-21,0.019178,572.0,Call,32.33,36.04,36.17,2.0,297.0,0.33838552246093745,True,605.960022,4.213
1669,SPY,2025-02-21,0.019178,573.0,Call,33.29,34.71,34.84,3.0,264.0,0.31482618774414056,True,605.960022,4.213
1670,SPY,2025-02-21,0.019178,574.0,Call,31.45,33.72,33.84,1.0,379.0,0.30799031860351556,True,605.960022,4.213
1671,SPY,2025-02-21,0.019178,575.0,Call,32.74,32.73,32.84,4.0,25290.0,0.30103238037109376,True,605.960022,4.213
1672,SPY,2025-02-21,0.019178,576.0,Call,31.5,31.64,31.77,50.0,638.0,0.2905954730224609,True,605.960022,4.213
1673,SPY,2025-02-21,0.019178,577.0,Call,28.4,31.08,31.22,11.0,387.0,0.30493859130859374,True,605.960022,4.213
1674,SPY,2025-02-21,0.019178,578.0,Call,27.46,29.78,29.9,1.0,825.0,0.2829661547851562,True,605.960022,4.213
1675,SPY,2025-02-21,0.019178,579.0,Call,26.17,28.67,28.79,4.0,951.0,0.2706371765136719,True,605.960022,4.213
1676,SPY,2025-02-21,0.019178,580.0,Call,28.06,27.85,27.98,13.0,11116.0,0.27234614379882804,True,605.960022,4.213
1677,SPY,2025-02-21,0.019178,581.0,Call,27.15,26.79,26.91,4.0,860.0,0.26203130554199217,True,605.960022,4.213
1678,SPY,2025-02-21,0.019178,582.0,Call,24.0,26.16,26.3,2.0,1338.0,0.27173579833984374,True,605.960022,4.213
1679,SPY,2025-02-21,0.019178,583.0,Call,21.47,24.87,24.99,3.0,1693.0,0.25110612182617187,True,605.960022,4.213
1680,SPY,2025-02-21,0.019178,584.0,Call,23.41,23.84,23.96,2.0,1878.0,0.24243921630859372,True,605.960022,4.213
1681,SPY,2025-02-21,0.019178,585.0,Call,23.42,23.23,23.35,5.0,12834.0,0.25110612182617187,True,605.960022,4.213
1682,SPY,2025-02-21,0.019178,586.0,Call,21.62,21.95,22.07,8.0,1572.0,0.23218541259765624,True,605.960022,4.213
1683,SPY,2025-02-21,0.019178,587.0,Call,21.03,20.97,21.08,3.0,2020.0,0.22510540527343748,True,605.960022,4.213
1684,SPY,2025-02-21,0.019178,588.0,Call,20.17,19.97,20.08,20.0,4802.0,0.2174760870361328,True,605.960022,4.213
1685,SPY,2025-02-21,0.019178,589.0,Call,19.18,19.08,19.2,20.0,1564.0,0.21436332519531248,True,605.960022,4.213
1686,SPY,2025-02-21,0.019178,590.0,Call,18.33,18.47,18.58,111.0,30448.0,0.22052781433105467,True,605.960022,4.213
1687,SPY,2025-02-21,0.019178,591.0,Call,16.63,17.54,17.66,9.0,2885.0,0.2151567742919922,True,605.960022,4.213
1688,SPY,2025-02-21,0.019178,592.0,Call,16.64,16.29,16.39,1.0,3432.0,0.1974567559814453,True,605.960022,4.213
1689,SPY,2025-02-21,0.019178,593.0,Call,15.69,15.41,15.51,114.0,2808.0,0.19336744140625,True,605.960022,4.213
1690,SPY,2025-02-21,0.019178,594.0,Call,14.7,14.49,14.59,8.0,2254.0,0.1876912286376953,True,605.960022,4.213
1691,SPY,2025-02-21,0.019178,595.0,Call,13.75,13.64,13.73,619.0,31958.0,0.18372398315429686,True,605.960022,4.213
1692,SPY,2025-02-21,0.019178,596.0,Call,12.97,13.01,13.1,13.0,3010.0,0.18659260681152345,True,605.960022,4.213
1693,SPY,2025-02-21,0.019178,597.0,Call,12.22,11.84,11.92,69.0,2833.0,0.17188328125000002,True,605.960022,4.213
1694,SPY,2025-02-21,0.019178,598.0,Call,11.4,11.22,11.29,574.0,3108.0,0.17383638671875,True,605.960022,4.213
1695,SPY,2025-02-21,0.019178,599.0,Call,10.4,10.17,10.24,172.0,3579.0,0.16272809936523439,True,605.960022,4.213
1696,SPY,2025-02-21,0.019178,600.0,Call,9.43,9.28,9.34,2979.0,16996.0,0.15583119567871095,True,605.960022,4.213
1697,SPY,2025-02-21,0.019178,601.0,Call,8.91,8.57,8.62,353.0,4590.0,0.15357291748046875,True,605.960022,4.213
1698,SPY,2025-02-21,0.019178,602.0,Call,7.81,7.72,7.77,649.0,7855.0,0.14710325561523438,True,605.960022,4.213
1699,SPY,2025-02-21,0.019178,603.0,Call,7.01,7.05,7.09,1201.0,7916.0,0.14478394287109375,True,605.960022,4.213
1700,SPY,2025-02-21,0.019178,604.0,Call,6.44,6.32,6.36,3173.0,14842.0,0.1404504901123047,True,605.960022,4.213
1701,SPY,2025-02-21,0.019178,605.0,Call,5.66,5.61,5.62,15646.0,38252.0,0.13514048461914066,True,605.960022,4.213
1702,SPY,2025-02-21,0.019178,606.0,Call,4.95,5.0,5.02,4546.0,7348.0,0.13276013732910158,False,605.960022,4.213
1703,SPY,2025-02-21,0.019178,607.0,Call,4.35,4.39,4.4,3663.0,5619.0,0.12903703002929687,False,605.960022,4.213
1704,SPY,2025-02-21,0.019178,608.0,Call,3.76,3.79,3.81,2866.0,15929.0,0.1251918536376953,False,605.960022,4.213
1705,SPY,2025-02-21,0.019178,609.0,Call,3.29,3.22,3.24,1212.0,4266.0,0.12088891815185548,False,605.960022,4.213
1706,SPY,2025-02-21,0.019178,610.0,Call,2.74,2.73,2.75,10793.0,46301.0,0.1176846044921875,False,605.960022,4.213
1707,SPY,2025-02-21,0.019178,611.0,Call,2.29,2.3,2.31,528.0,4686.0,0.11481598083496095,False,605.960022,4.213
1708,SPY,2025-02-21,0.019178,612.0,Call,1.87,1.88,1.9,1909.0,5931.0,0.1115201153564453,False,605.960022,4.213
1709,SPY,2025-02-21,0.019178,613.0,Call,1.53,1.6,1.61,1854.0,8824.0,0.11078770080566405,False,605.960022,4.213
1710,SPY,2025-02-21,0.019178,614.0,Call,1.28,1.22,1.23,875.0,6355.0,0.10572183349609374,False,605.960022,4.213
1711,SPY,2025-02-21,0.019178,615.0,Call,0.96,0.93,0.94,8250.0,36106.0,0.10205976074218749,False,605.960022,4.213
1712,SPY,2025-02-21,0.019178,616.0,Call,0.73,0.73,0.74,1711.0,6444.0,0.10041182800292968,False,605.960022,4.213
1713,SPY,2025-02-21,0.019178,617.0,Call,0.55,0.54,0.55,2265.0,3117.0,0.09760423889160157,False,605.960022,4.213
1714,SPY,2025-02-21,0.019178,618.0,Call,0.42,0.41,0.42,580.0,12761.0,0.09632251342773437,False,605.960022,4.213
1715,SPY,2025-02-21,0.019178,619.0,Call,0.35,0.33,0.34,809.0,5624.0,0.09668872070312501,False,605.960022,4.213
1716,SPY,2025-02-21,0.019178,620.0,Call,0.24,0.24,0.25,5877.0,26038.0,0.09522389160156251,False,605.960022,4.213
1717,SPY,2025-02-21,0.019178,621.0,Call,0.18,0.16,0.17,247.0,3921.0,0.092782509765625,False,605.960022,4.213
1718,SPY,2025-02-21,0.019178,622.0,Call,0.13,0.12,0.13,183.0,5416.0,0.092782509765625,False,605.960022,4.213
1719,SPY,2025-02-21,0.019178,623.0,Call,0.1,0.09,0.1,64.0,6712.0,0.09302664794921875,False,605.960022,4.213
1720,SPY,2025-02-21,0.019178,624.0,Call,0.07,0.07,0.08,30.0,3203.0,0.09400320068359375,False,605.960022,4.213
1721,SPY,2025-02-21,0.019178,625.0,Call,0.06,0.05,0.06,356.0,35330.0,0.0942473388671875,False,605.960022,4.213
1722,SPY,2025-02-21,0.019178,630.0,Call,0.02,0.01,0.02,276.0,15244.0,0.09961837890625,False,605.960022,4.213
1723,SPY,2025-02-21,0.019178,635.0,Call,0.01,0.01,0.02,281.0,14809.0,0.117196328125,False,605.960022,4.213
1724,SPY,2025-02-21,0.019178,640.0,Call,0.01,0.0,0.01,2129.0,10612.0,0.12500875,False,605.960022,4.213
1725,SPY,2025-02-21,0.019178,645.0,Call,0.01,0.0,0.01,5.0,6755.0,0.14063359375,False,605.960022,4.213
1726,SPY,2025-02-21,0.019178,650.0,Call,0.01,0.0,0.01,1.0,11346.0,0.1562584375,False,605.960022,4.213
1727,SPY,2025-02-21,0.019178,655.0,Call,0.01,0.0,0.01,29.0,3601.0,0.17188328125000002,False,605.960022,4.213
1728,SPY,2025-02-21,0.019178,660.0,Call,0.01,0.0,0.01,2004.0,10620.0,0.187508125,False,605.960022,4.213
1729,SPY,2025-02-21,0.019178,665.0,Call,0.01,0.0,0.01,1.0,18405.0,0.20313296874999998,False,605.960022,4.213
1730,SPY,2025-02-21,0.019178,670.0,Call,0.01,0.0,0.01,1.0,23919.0,0.21875781249999998,False,605.960022,4.213
1731,SPY,2025-02-21,0.019178,675.0,Call,0.01,0.0,0.01,2391.0,11491.0,0.2304764453125,False,605.960022,4.213
1732,SPY,2025-02-21,0.019178,680.0,Call,0.01,0.0,0.01,5000.0,5345.0,0.2461012890625,False,605.960022,4.213
1733,SPY,2025-02-21,0.019178,685.0,Call,0.01,0.0,0.01,1.0,6884.0,0.257819921875,False,605.960022,4.213
1734,SPY,2025-02-21,0.019178,690.0,Call,0.01,0.0,0.01,1.0,1560.0,0.273444765625,False,605.960022,4.213
1735,SPY,2025-02-21,0.019178,695.0,Call,0.01,0.0,0.01,3.0,6412.0,0.2890696093749999,False,605.960022,4.213
1736,SPY,2025-02-21,0.019178,700.0,Call,0.01,0.0,0.01,12.0,7770.0,0.3007882421875,False,605.960022,4.213
1737,SPY,2025-02-21,0.019178,705.0,Call,0.01,0.0,0.01,1100.0,4747.0,0.31250687499999996,False,605.960022,4.213
1738,SPY,2025-02-21,0.019178,710.0,Call,0.01,0.0,0.01,260.0,3352.0,0.32813171874999997,False,605.960022,4.213
1739,SPY,2025-02-21,0.019178,715.0,Call,0.01,0.0,0.01,1.0,3329.0,0.3437565625,False,605.960022,4.213
1740,SPY,2025-02-21,0.019178,720.0,Call,0.01,0.0,0.01,62.0,5784.0,0.35547519531249994,False,605.960022,4.213
1741,SPY,2025-02-21,0.019178,725.0,Call,0.01,0.0,0.01,10.0,16094.0,0.367193828125,False,605.960022,4.213
1742,SPY,2025-02-21,0.019178,730.0,Call,0.01,0.0,0.01,13290.0,15504.0,0.38281867187499996,False,605.960022,4.213
1743,SPY,2025-02-21,0.019178,735.0,Call,0.01,0.0,0.01,300.0,2155.0,0.39063109375,False,605.960022,4.213
1744,SPY,2025-02-21,0.019178,740.0,Call,0.01,0.0,0.01,28.0,5751.0,0.4062559375,False,605.960022,4.213
1745,SPY,2025-02-21,0.019178,745.0,Call,0.01,0.0,0.01,28.0,2348.0,0.41797457031249996,False,605.960022,4.213
1746,SPY,2025-02-21,0.019178,750.0,Call,0.01,0.0,0.01,28.0,419.0,0.42969320312500003,False,605.960022,4.213
1747,SPY,2025-02-21,0.019178,755.0,Call,0.01,0.0,0.01,27.0,405.0,0.445318046875,False,605.960022,4.213
1748,SPY,2025-02-21,0.019178,760.0,Call,0.01,0.0,0.01,27.0,2266.0,0.45313046875,False,605.960022,4.213
1749,SPY,2025-02-21,0.019178,765.0,Call,0.01,0.0,0.01,27.0,931.0,0.4687553125,False,605.960022,4.213
1750,SPY,2025-02-21,0.019178,770.0,Call,0.01,0.0,0.01,4270.0,6970.0,0.476567734375,False,605.960022,4.213
1751,SPY,2025-02-21,0.019178,775.0,Call,0.01,0.0,0.01,3245.0,8575.0,0.49219257812500006,False,605.960022,4.213
1752,SPY,2025-02-21,0.019178,780.0,Call,0.02,0.0,0.01,38.0,483.0,0.500005,False,605.960022,4.213
1753,SPY,2025-02-21,0.019178,785.0,Call,0.01,0.0,0.01,36.0,604.0,0.51562984375,False,605.960022,4.213
1754,SPY,2025-02-21,0.019178,790.0,Call,0.01,0.0,0.01,2.0,401.0,0.500005,False,605.960022,4.213
1755,SPY,2025-02-21,0.019178,795.0,Call,0.01,0.0,0.01,1108.0,3808.0,0.51562984375,False,605.960022,4.213
1756,SPY,2025-02-21,0.019178,800.0,Call,0.01,0.0,0.01,4.0,1800.0,0.51562984375,False,605.960022,4.213
1757,SPY,2025-02-21,0.019178,300.0,Put,0.01,0.0,0.01,6.0,13624.0,1.2812535937499998,False,605.960022,4.213
1758,SPY,2025-02-21,0.019178,305.0,Put,0.01,0.0,0.01,699.0,12444.0,1.2500037499999999,False,605.960022,4.213
1759,SPY,2025-02-21,0.019178,310.0,Put,0.01,0.0,0.01,1000.0,10090.0,1.21875390625,False,605.960022,4.213
1760,SPY,2025-02-21,0.019178,315.0,Put,0.01,0.0,0.01,1.0,7742.0,1.1875040625,False,605.960022,4.213
1761,SPY,2025-02-21,0.019178,320.0,Put,0.01,0.0,0.01,1.0,1698.0,1.15625421875,False,605.960022,4.213
1762,SPY,2025-02-21,0.019178,325.0,Put,0.01,0.0,0.01,3.0,10655.0,1.125004375,False,605.960022,4.213
1763,SPY,2025-02-21,0.019178,330.0,Put,0.01,0.0,0.01,19.0,6971.0,1.125004375,False,605.960022,4.213
1764,SPY,2025-02-21,0.019178,335.0,Put,0.01,0.0,0.01,30.0,3719.0,1.09375453125,False,605.960022,4.213
1765,SPY,2025-02-21,0.019178,340.0,Put,0.01,0.0,0.01,30.0,9003.0,1.0625046875000002,False,605.960022,4.213
1766,SPY,2025-02-21,0.019178,345.0,Put,0.01,0.0,0.01,473.0,15623.0,1.0312548437500002,False,605.960022,4.213
1767,SPY,2025-02-21,0.019178,350.0,Put,0.01,0.0,0.01,3.0,8742.0,1.000005,False,605.960022,4.213
1768,SPY,2025-02-21,0.019178,355.0,Put,0.01,0.0,0.01,153.0,1783.0,0.98437515625,False,605.960022,4.213
1769,SPY,2025-02-21,0.019178,360.0,Put,0.01,0.0,0.01,37.0,1866.0,0.9687503125,False,605.960022,4.213
1770,SPY,2025-02-21,0.019178,365.0,Put,0.01,0.0,0.01,1005.0,4935.0,0.937500625,False,605.960022,4.213
1771,SPY,2025-02-21,0.019178,370.0,Put,0.01,0.0,0.01,50.0,2036.0,0.9062509375,False,605.960022,4.213
1772,SPY,2025-02-21,0.019178,375.0,Put,0.01,0.0,0.01,15.0,14432.0,0.8906260937499999,False,605.960022,4.213
1773,SPY,2025-02-21,0.019178,380.0,Put,0.01,0.0,0.01,42.0,13103.0,0.87500125,False,605.960022,4.213
1774,SPY,2025-02-21,0.019178,385.0,Put,0.01,0.0,0.01,230.0,6545.0,0.8437515624999999,False,605.960022,4.213
1775,SPY,2025-02-21,0.019178,390.0,Put,0.01,0.0,0.01,80.0,4397.0,0.8125018749999999,False,605.960022,4.213
1776,SPY,2025-02-21,0.019178,395.0,Put,0.01,0.0,0.01,3.0,2127.0,0.79687703125,False,605.960022,4.213
1777,SPY,2025-02-21,0.019178,400.0,Put,0.01,0.0,0.01,863.0,90780.0,0.7812521875,False,605.960022,4.213
1778,SPY,2025-02-21,0.019178,405.0,Put,0.01,0.0,0.01,1.0,2197.0,0.7500025,False,605.960022,4.213
1779,SPY,2025-02-21,0.019178,410.0,Put,0.02,0.0,0.01,2.0,80565.0,0.73437765625,False,605.960022,4.213
1780,SPY,2025-02-21,0.019178,415.0,Put,0.02,0.0,0.01,70.0,11681.0,0.7187528125,False,605.960022,4.213
1781,SPY,2025-02-21,0.019178,420.0,Put,0.01,0.0,0.01,1001.0,81928.0,0.6875031250000001,False,605.960022,4.213
1782,SPY,2025-02-21,0.019178,425.0,Put,0.01,0.01,0.02,18.0,2219.0,0.726565234375,False,605.960022,4.213
1783,SPY,2025-02-21,0.019178,430.0,Put,0.01,0.01,0.02,4.0,6920.0,0.70312796875,False,605.960022,4.213
1784,SPY,2025-02-21,0.019178,435.0,Put,0.01,0.01,0.02,1.0,2968.0,0.6796907031250001,False,605.960022,4.213
1785,SPY,2025-02-21,0.019178,440.0,Put,0.01,0.01,0.02,522.0,9784.0,0.6601596484375001,False,605.960022,4.213
1786,SPY,2025-02-21,0.019178,445.0,Put,0.02,0.01,0.02,2.0,5318.0,0.64062859375,False,605.960022,4.213
1787,SPY,2025-02-21,0.019178,450.0,Put,0.02,0.01,0.02,1003.0,157638.0,0.6171913281250001,False,605.960022,4.213
1788,SPY,2025-02-21,0.019178,455.0,Put,0.02,0.01,0.02,202.0,2363.0,0.5937540625000001,False,605.960022,4.213
1789,SPY,2025-02-21,0.019178,460.0,Put,0.02,0.02,0.03,2.0,152978.0,0.6015664843750002,False,605.960022,4.213
1790,SPY,2025-02-21,0.019178,465.0,Put,0.03,0.02,0.03,39.0,4180.0,0.57812921875,False,605.960022,4.213
1791,SPY,2025-02-21,0.019178,470.0,Put,0.03,0.02,0.03,1.0,152197.0,0.5585981640625001,False,605.960022,4.213
1792,SPY,2025-02-21,0.019178,475.0,Put,0.04,0.03,0.04,4.0,6414.0,0.55273884765625,False,605.960022,4.213
1793,SPY,2025-02-21,0.019178,480.0,Put,0.03,0.03,0.04,61.0,22244.0,0.5312546875,False,605.960022,4.213
1794,SPY,2025-02-21,0.019178,485.0,Put,0.04,0.03,0.04,51.0,2356.0,0.5097705273437501,False,605.960022,4.213
1795,SPY,2025-02-21,0.019178,490.0,Put,0.04,0.04,0.05,96.0,4446.0,0.500005,False,605.960022,4.213
1796,SPY,2025-02-21,0.019178,495.0,Put,0.05,0.04,0.05,2.0,5850.0,0.48438015625,False,605.960022,4.213
1797,SPY,2025-02-21,0.019178,500.0,Put,0.06,0.05,0.06,408.0,104850.0,0.47070841796875,False,605.960022,4.213
1798,SPY,2025-02-21,0.019178,505.0,Put,0.06,0.05,0.06,11.0,17212.0,0.44922425781249997,False,605.960022,4.213
1799,SPY,2025-02-21,0.019178,510.0,Put,0.07,0.06,0.07,23.0,92402.0,0.43457596679687505,False,605.960022,4.213
1800,SPY,2025-02-21,0.019178,515.0,Put,0.07,0.06,0.07,95.0,7792.0,0.41211525390625,False,605.960022,4.213
1801,SPY,2025-02-21,0.019178,520.0,Put,0.08,0.07,0.08,3.0,118931.0,0.39649041015625003,False,605.960022,4.213
1802,SPY,2025-02-21,0.019178,525.0,Put,0.09,0.07,0.08,1519.0,59500.0,0.37402969726562496,False,605.960022,4.213
1803,SPY,2025-02-21,0.019178,526.0,Put,0.07,0.07,0.08,1662.0,2698.0,0.370123486328125,False,605.960022,4.213
1804,SPY,2025-02-21,0.019178,527.0,Put,0.11,0.08,0.09,4.0,1808.0,0.3711000390625,False,605.960022,4.213
1805,SPY,2025-02-21,0.019178,528.0,Put,0.1,0.08,0.09,1004.0,1625.0,0.366217275390625,False,605.960022,4.213
1806,SPY,2025-02-21,0.019178,529.0,Put,0.13,0.08,0.09,8.0,2135.0,0.362311064453125,False,605.960022,4.213
1807,SPY,2025-02-21,0.019178,530.0,Put,0.09,0.08,0.09,1305.0,16974.0,0.35742830078125,False,605.960022,4.213
1808,SPY,2025-02-21,0.019178,531.0,Put,0.09,0.08,0.09,6.0,1011.0,0.352545537109375,False,605.960022,4.213
1809,SPY,2025-02-21,0.019178,532.0,Put,0.11,0.08,0.09,7.0,1416.0,0.348639326171875,False,605.960022,4.213
1810,SPY,2025-02-21,0.019178,533.0,Put,0.08,0.08,0.09,3.0,2723.0,0.3437565625,False,605.960022,4.213
1811,SPY,2025-02-21,0.019178,534.0,Put,0.08,0.09,0.1,5.0,1796.0,0.3437565625,False,605.960022,4.213
1812,SPY,2025-02-21,0.019178,535.0,Put,0.09,0.09,0.1,22.0,7986.0,0.3398503515625,False,605.960022,4.213
1813,SPY,2025-02-21,0.019178,536.0,Put,0.09,0.09,0.1,5.0,1614.0,0.334967587890625,False,605.960022,4.213
1814,SPY,2025-02-21,0.019178,537.0,Put,0.08,0.09,0.1,9.0,2539.0,0.3305731005859375,False,605.960022,4.213
1815,SPY,2025-02-21,0.019178,538.0,Put,0.12,0.09,0.1,3.0,1504.0,0.32617861328125,False,605.960022,4.213
1816,SPY,2025-02-21,0.019178,539.0,Put,0.1,0.09,0.1,1.0,1404.0,0.32129584960937496,False,605.960022,4.213
